447	/data/data/com.termux/files/home/03.civilization-development/09.CX22073JW/exports/ai-employee-grants
130	/data/data/com.termux/files/home/03.civilization-development/09.CX22073JW/exports/staticart-handoff
55	/data/data/com.termux/files/home/03.civilization-development/09.CX22073JW/exports/access-current-state-bundle
39	/data/data/com.termux/files/home/03.civilization-development/09.CX22073JW/exports/ai-employee-activation-review
39	/data/data/com.termux/files/home/03.civilization-development/09.CX22073JW/exports/access-legacy-retirement-plan
23	/data/data/com.termux/files/home/03.civilization-development/09.CX22073JW/exports/ai-employee-final-handoff
