cx22073jw.vw_history_detail_unified_reference_v1	unified history detail reference	exists
cx22073jw.vw_history_exam_question_unified_reference_v1	unified history exam reference	exists
cx22073jw.vw_robot_model_history_detail_coverage_v1	robot model history coverage gate	exists
cx22073jw.vw_robot_model_history_detail_unified_reference_v1	robot model history detail reference	exists
cx22073jw.vw_robot_model_history_exam_unified_reference_v1	robot model history exam reference	exists
cx22073jw.vw_robot_role_history_reference_bridge_v1	robot role history bridge	exists
